time_received,False,True
14793110601,3,6
14793110602,3,5
14793110603,2,6
14793110604,3,7
14793110605,3,6
14793110606,3,6
14793110607,4,6
14793110608,3,7
14793110609,3,7
14793110610,3,6
14793110611,5,8
14793110612,1,6
14793110613,1,6
14793110614,1,6
14793110615,3,7
14793110616,1,5
14793110617,2,7
14793110618,1,7
14793110619,3,8
14793110620,1,5
14793110621,0,7
14793110622,1,8
14793110623,2,9
14793110624,0,6
14793110625,2,8
14793110626,0,7
14793110627,2,8
14793110628,1,5
14793110629,1,8
14793110630,1,5
14793110631,1,7
14793110632,1,8
14793110633,1,7
14793110634,1,7
14793110635,2,9
14793110636,1,9
14793110637,1,10
14793110638,1,10
14793110639,1,10
14793110640,1,9
14793110641,1,10
14793110642,1,9
14793110643,2,10
14793110644,1,9
14793110645,3,10
14793110646,1,10
14793110647,2,8
14793110648,1,9
14793110649,2,9
14793110650,2,9
14793110651,2,10
14793110652,2,10
14793110653,2,9
14793110654,1,12
14793110655,1,10
14793110656,1,11
14793110657,1,10
14793110658,1,11
14793110659,1,11
14793110660,1,10
14793110661,1,11
14793110662,1,10
14793110663,1,9
14793110664,1,10
14793110665,1,10
14793110666,1,9
14793110667,1,9
14793110668,1,11
14793110669,1,11
14793110670,1,11
14793110671,1,11
14793110672,1,11
14793110673,1,11
14793110674,1,10
14793110675,1,11
14793110676,0,9
14793110677,0,13
14793110678,0,9
14793110679,0,12
14793110680,0,9
14793110681,0,9
14793110682,0,12
14793110683,0,10
14793110684,0,11
14793110685,0,12
14793110686,0,10
14793110687,0,14
14793110688,0,10
14793110689,0,12
14793110690,0,12
14793110691,0,11
14793110692,0,13
14793110693,0,11
14793110694,0,9
14793110695,0,10
14793110696,0,10
14793110697,0,9
14793110698,0,10
14793110699,0,9
14793110700,0,7
14793110701,0,9
14793110702,0,8
14793110703,0,10
14793110704,0,10
14793110705,0,12
14793110706,0,9
14793110707,0,10
14793110708,0,10
14793110709,0,12
14793110710,0,11
14793110711,0,12
14793110712,0,10
14793110713,0,11
14793110714,0,12
14793110715,0,13
14793110716,0,10
14793110717,0,12
14793110718,0,11
14793110719,0,12
14793110720,0,11
14793110721,0,11
14793110722,0,12
14793110723,0,12
14793110724,0,10
14793110725,0,10
14793110726,0,12
14793110727,0,10
14793110728,0,11
14793110729,0,11
14793110730,0,12
14793110731,0,12
14793110732,0,11
14793110733,0,13
14793110734,0,11
14793110735,0,12
14793110736,0,11
14793110737,0,13
14793110738,0,13
14793110739,0,11
14793110740,0,12
14793110741,0,13
14793110742,0,12
14793110743,0,11
14793110744,0,12
14793110745,0,13
14793110746,0,14
14793110747,0,13
14793110748,0,11
14793110749,0,12
14793110750,0,13
14793110751,0,12
14793110752,0,11
14793110753,0,11
14793110754,0,12
14793110755,0,10
14793110756,0,11
14793110757,0,11
14793110758,0,10
14793110759,0,15
14793110760,0,12
14793110761,0,14
14793110762,0,15
14793110763,0,13
14793110764,0,15
14793110765,0,13
14793110766,0,10
14793110767,0,13
14793110768,0,12
14793110769,0,12
14793110770,0,13
14793110771,0,13
14793110772,0,11
14793110773,0,11
14793110774,0,13
14793110775,0,11
14793110776,0,13
14793110777,0,12
14793110778,0,13
14793110779,0,11
14793110780,0,13
14793110781,0,13
14793110782,0,13
14793110783,0,13
14793110784,0,9
14793110785,0,12
14793110786,0,13
14793110787,0,12
14793110788,0,13
14793110789,0,12
14793110790,0,14
14793110791,0,15
14793110792,0,14
14793110793,0,14
14793110794,0,13
14793110795,0,12
14793110796,0,12
14793110797,0,11
14793110798,0,12
14793110799,0,14
14793110800,0,13
14793110801,0,13
14793110802,0,12
14793110803,0,13
14793110804,0,14
14793110805,0,14
14793110806,0,14
14793110807,0,13
14793110808,0,14
14793110809,0,12
14793110810,0,10
14793110811,0,14
14793110812,0,13
14793110813,0,13
14793110814,0,13
14793110815,0,11
14793110816,0,10
14793110817,0,16
14793110818,0,7
14793110819,0,18
14793110820,0,7
14793110821,0,19
14793110822,0,8
14793110823,0,14
14793110824,0,10
14793110825,0,14
14793110826,0,10
14793110827,0,16
14793110828,0,15
14793110829,0,12
14793110830,0,13
14793110831,0,13
14793110832,0,15
14793110833,0,14
14793110834,0,11
14793110835,0,11
14793110836,0,12
14793110837,0,13
14793110838,0,13
14793110839,0,15
14793110840,0,14
14793110841,0,13
14793110842,0,13
14793110843,0,14
14793110844,0,12
14793110845,0,14
14793110846,0,13
14793110847,0,13
14793110848,0,12
14793110849,0,14
14793110850,0,12
14793110851,0,11
14793110852,0,11
14793110853,0,13
14793110854,0,10
14793110855,0,15
14793110856,0,13
14793110857,0,14
14793110858,0,14
14793110859,0,13
14793110860,0,14
14793110861,0,13
14793110862,0,14
14793110863,0,13
14793110864,0,14
14793110865,0,14
14793110866,0,14
14793110867,0,13
14793110868,0,15
14793110869,0,13
14793110870,0,13
14793110871,0,14
14793110872,0,13
14793110873,0,9
14793110874,0,18
14793110875,0,14
14793110876,0,14
14793110877,0,14
14793110878,0,14
14793110879,0,14
14793110880,0,14
14793110881,0,13
14793110882,0,15
14793110883,0,14
14793110884,0,11
14793110885,0,12
14793110886,0,14
14793110887,0,15
14793110888,0,12
14793110889,0,12
14793110890,0,8
14793110891,0,11
14793110892,0,18
14793110893,0,12
14793110894,0,9
14793110895,0,18
14793110896,0,11
14793110897,0,13
14793110898,0,12
14793110899,0,10
14793110900,0,13
14793110901,0,15
14793110902,0,12
14793110903,0,15
14793110904,0,16
14793110905,0,13
14793110906,0,12
14793110907,0,13
14793110908,0,12
14793110909,0,14
14793110910,0,12
14793110911,0,12
14793110912,0,14
14793110913,0,14
14793110914,0,14
14793110915,0,13
14793110916,0,14
14793110917,0,13
14793110918,0,13
14793110919,0,13
14793110920,0,13
14793110921,0,13
14793110922,0,12
14793110923,0,10
14793110924,0,10
14793110925,0,16
14793110926,0,13
14793110927,0,12
14793110928,0,12
14793110929,0,13
14793110930,0,10
14793110931,0,13
14793110932,0,13
14793110933,0,15
14793110934,0,14
14793110935,0,14
14793110936,0,14
14793110937,0,14
14793110938,0,14
14793110939,0,12
14793110940,0,15
14793110941,0,13
14793110942,0,15
14793110943,0,12
14793110944,0,13
14793110945,0,12
14793110946,0,10
14793110947,0,11
14793110948,0,13
14793110949,0,10
14793110950,0,10
14793110951,0,8
14793110952,0,10
14793110953,0,13
14793110954,0,10
14793110955,0,11
14793110956,0,9
14793110957,0,11
14793110958,0,12
14793110959,0,12
14793110960,0,10
14793110961,0,13
14793110962,0,11
14793110963,0,9
14793110964,0,12
14793110965,0,11
14793110966,0,13
14793110967,0,11
14793110968,0,12
14793110969,0,12
14793110970,0,8
14793110971,0,14
14793110972,0,9
14793110973,0,12
14793110974,0,11
14793110975,0,12
14793110976,0,10
14793110977,0,12
14793110978,0,13
14793110979,0,10
14793110980,0,11
14793110981,0,12
14793110982,0,10
14793110983,0,11
14793110984,0,11
14793110985,0,10
14793110986,0,10
14793110987,0,12
14793110988,0,9
14793110989,0,12
14793110990,0,11
14793110991,0,12
14793110992,0,12
14793110993,0,10
14793110994,0,10
14793110995,0,9
14793110996,0,12
14793110997,0,10
14793110998,0,10
14793110999,0,11
14793111000,0,11
14793111001,0,11
14793111002,0,12
14793111003,0,12
14793111004,0,12
14793111005,0,12
14793111006,0,12
14793111007,0,12
14793111008,0,11
14793111009,0,11
14793111010,0,13
14793111011,0,10
14793111012,0,11
14793111013,0,12
14793111014,0,12
14793111015,0,11
14793111016,0,14
14793111017,0,9
14793111018,0,14
14793111019,0,12
14793111020,0,12
14793111021,0,11
14793111022,0,11
14793111023,0,13
14793111024,0,11
14793111025,0,11
14793111026,0,12
14793111027,0,10
14793111028,0,9
14793111029,0,17
14793111030,0,11
14793111031,0,9
14793111032,0,12
14793111033,0,11
14793111034,0,6
14793111035,0,10
14793111036,0,12
14793111037,0,12
14793111038,0,9
14793111039,0,12
14793111040,0,8
14793111041,0,11
14793111042,0,11
14793111043,0,11
14793111044,0,11
14793111045,0,10
14793111046,0,11
14793111047,0,11
14793111048,0,12
14793111049,0,14
14793111050,0,11
14793111051,0,13
14793111052,0,14
14793111053,0,11
14793111054,0,12
14793111055,0,11
14793111056,0,10
14793111057,0,12
14793111058,0,12
14793111059,0,10
14793111060,0,12
14793111061,0,9
14793111062,0,11
14793111063,0,12
14793111064,0,11
14793111065,0,13
14793111066,0,12
14793111067,0,12
14793111068,0,10
14793111069,0,11
14793111070,0,10
14793111071,0,11
14793111072,0,11
14793111073,0,10
14793111074,0,10
14793111075,0,11
14793111076,0,12
14793111077,0,11
14793111078,0,12
14793111079,0,13
14793111080,0,10
14793111081,0,9
14793111082,0,10
14793111083,0,10
14793111084,0,12
14793111085,0,11
14793111086,0,11
14793111087,0,9
14793111088,0,10
14793111089,0,10
14793111090,0,10
14793111091,0,11
14793111092,0,12
14793111093,0,11
14793111094,0,11
14793111095,0,10
14793111096,0,12
14793111097,0,11
14793111098,0,11
14793111099,0,11
14793111100,0,9
14793111101,0,8
14793111102,0,9
14793111103,0,11
14793111104,0,9
14793111105,0,8
14793111106,0,10
14793111107,0,8
14793111108,0,10
14793111109,0,11
14793111110,0,10
14793111111,0,10
14793111112,0,10
14793111113,0,12
14793111114,0,9
14793111115,0,11
14793111116,0,9
14793111117,0,12
14793111118,0,11
14793111119,0,8
14793111120,0,11
14793111121,0,10
14793111122,0,7
14793111123,0,5
14793111124,0,7
14793111125,0,7
14793111126,0,7
14793111127,0,9
14793111128,0,8
14793111129,0,9
14793111130,0,10
14793111131,0,9
14793111132,0,9
14793111133,0,10
14793111134,0,8
14793111135,0,10
14793111136,1,8
14793111137,1,9
14793111138,1,7
14793111139,1,9
14793111140,1,6
14793111141,1,8
14793111142,1,7
14793111143,1,8
14793111144,1,9
14793111145,1,7
14793111146,0,7
14793111147,2,7
14793111148,1,7
14793111149,1,7
14793111150,1,7
14793111151,1,6
14793111152,1,7
14793111153,1,8
14793111154,0,6
14793111155,1,5
14793111156,0,6
14793111157,2,8
14793111158,1,7
14793111159,1,8
14793111160,1,7
14793111161,1,8
14793111162,0,6
14793111163,2,11
14793111164,1,8
14793111165,1,8
14793111166,0,6
14793111167,1,8
14793111168,0,7
14793111169,0,9
14793111170,1,10
14793111171,0,7
14793111172,0,9
14793111173,0,9
14793111174,0,8
14793111175,1,8
14793111176,1,6
14793111177,0,8
14793111178,0,6
14793111179,0,9
14793111180,0,8
14793111181,0,9
14793111182,1,9
14793111183,0,6
14793111184,0,9
14793111185,1,8
14793111186,0,6
14793111187,1,6
14793111188,0,9
14793111189,0,8
14793111190,0,8
14793111191,0,6
14793111192,0,12
14793111193,1,4
14793111194,1,10
14793111195,0,8
14793111196,0,11
14793111197,0,7
14793111198,0,7
14793111199,0,9
14793111200,1,10
14793111201,1,8
14793111202,1,10
14793111203,1,8
14793111204,1,10
14793111205,1,7
14793111206,1,11
14793111207,1,9
14793111208,0,8
14793111209,0,8
14793111210,0,9
14793111211,0,11
14793111212,0,10
14793111213,0,7
14793111214,0,9
14793111215,0,8
14793111216,0,8
14793111217,0,6
14793111218,0,12
14793111219,0,9
14793111220,0,10
14793111221,0,10
14793111222,0,10
14793111223,0,9
14793111224,1,11
14793111225,0,11
14793111226,0,10
14793111227,0,9
14793111228,0,11
14793111229,0,11
14793111230,0,9
14793111231,0,11
14793111232,0,9
14793111233,0,11
14793111234,0,12
14793111235,0,9
14793111236,0,11
14793111237,0,8
14793111238,0,8
14793111239,0,9
14793111240,0,11
14793111241,0,8
14793111242,0,9
14793111243,0,8
14793111244,0,10
14793111245,0,9
14793111246,0,9
14793111247,0,10
14793111248,0,10
14793111249,0,10
14793111250,0,9
14793111251,0,10
14793111252,0,9
14793111253,0,10
14793111254,0,10
14793111255,0,10
14793111256,0,9
14793111257,0,9
14793111258,0,11
14793111259,0,10
14793111260,0,11
14793111261,0,10
14793111262,0,11
14793111263,0,10
14793111264,0,10
14793111265,0,9
14793111266,0,9
14793111267,0,11
14793111268,0,10
14793111269,0,10
14793111270,0,9
14793111271,0,10
14793111272,0,12
14793111273,0,9
14793111274,0,10
14793111275,0,10
14793111276,0,9
14793111277,0,6
14793111278,0,11
14793111279,0,10
14793111280,0,10
14793111281,0,8
14793111282,0,10
14793111283,0,10
14793111284,0,9
14793111285,0,10
14793111286,0,8
14793111287,0,10
14793111288,0,10
14793111289,0,9
14793111290,0,11
14793111291,0,9
14793111292,0,9
14793111293,0,9
14793111294,0,11
14793111295,0,10
14793111296,0,10
14793111297,0,10
14793111298,0,9
14793111299,0,9
14793111300,0,10
14793111301,0,10
14793111302,0,9
14793111303,0,11
14793111304,0,10
14793111305,0,12
14793111306,0,10
14793111307,0,12
14793111308,0,12
14793111309,0,11
14793111310,0,9
14793111311,0,11
14793111312,0,9
14793111313,0,11
14793111314,0,12
14793111315,0,7
14793111316,0,13
14793111317,0,8
14793111318,0,10
14793111319,0,11
14793111320,0,10
14793111321,0,10
14793111322,0,10
14793111323,0,10
14793111324,0,10
14793111325,0,10
14793111326,0,9
14793111327,0,9
14793111328,0,10
14793111329,0,10
14793111330,0,13
14793111331,0,9
14793111332,0,12
14793111333,0,9
14793111334,0,10
14793111335,0,12
14793111336,0,10
14793111337,0,11
14793111338,0,12
14793111339,0,9
14793111340,0,11
14793111341,0,11
14793111342,0,10
14793111343,0,9
14793111344,0,10
14793111345,0,7
14793111346,0,12
14793111347,0,10
14793111348,0,11
14793111349,0,10
14793111350,0,10
14793111351,0,9
14793111352,0,11
14793111353,0,10
14793111354,0,10
14793111355,0,11
14793111356,0,11
14793111357,0,8
14793111358,0,11
14793111359,0,10
14793111360,0,10
14793111361,0,10
14793111362,0,10
14793111363,0,10
14793111364,0,11
14793111365,0,10
14793111366,0,10
14793111367,0,10
14793111368,0,9
14793111369,0,11
14793111370,0,10
14793111371,0,10
14793111372,0,10
14793111373,0,9
14793111374,0,9
14793111375,0,7
14793111376,0,12
14793111377,0,9
14793111378,0,11
14793111379,0,10
14793111380,0,10
14793111381,0,9
14793111382,0,10
14793111383,0,9
14793111384,0,10
14793111385,0,9
14793111386,0,11
14793111387,0,10
14793111388,0,10
14793111389,0,10
14793111390,0,9
14793111391,0,9
14793111392,0,9
14793111393,0,9
14793111394,0,10
14793111395,0,9
14793111396,0,9
14793111397,0,11
14793111398,0,8
14793111399,0,10
14793111400,0,10
14793111401,0,10
14793111402,0,8
14793111403,0,10
14793111404,0,10
14793111405,0,10
14793111406,0,10
14793111407,0,9
14793111408,0,9
14793111409,0,8
14793111410,0,10
14793111411,0,9
14793111412,0,7
14793111413,0,8
14793111414,0,8
14793111415,0,11
14793111416,0,10
14793111417,0,8
14793111418,0,11
14793111419,0,10
14793111420,0,10
14793111421,0,10
14793111422,0,8
14793111423,0,11
14793111424,0,10
14793111425,0,10
14793111426,0,12
14793111427,0,8
14793111428,0,10
14793111429,0,9
14793111430,0,11
14793111431,0,10
14793111432,0,8
14793111433,0,10
14793111434,0,12
14793111435,0,10
14793111436,0,9
14793111437,0,10
14793111438,0,8
14793111439,0,10
14793111440,0,10
14793111441,0,11
14793111442,0,11
14793111443,0,10
14793111444,0,9
14793111445,0,9
14793111446,0,10
14793111447,0,11
14793111448,0,13
14793111449,0,11
14793111450,0,9
14793111451,0,10
14793111452,0,11
14793111453,0,10
14793111454,0,11
14793111455,0,12
14793111456,0,14
14793111457,0,10
14793111458,0,12
14793111459,0,11
14793111460,0,13
14793111461,0,13
14793111462,0,11
14793111463,0,10
14793111464,0,13
14793111465,0,9
14793111466,0,10
14793111467,0,12
14793111468,0,13
14793111469,0,11
14793111470,0,10
14793111471,0,10
14793111472,0,9
14793111473,0,19
14793111474,0,14
14793111475,0,10
14793111476,0,13
14793111477,0,12
14793111478,0,11
14793111479,0,11
14793111480,0,12
14793111481,0,12
14793111482,0,12
14793111483,0,10
14793111484,0,12
14793111485,0,8
14793111486,0,9
14793111487,0,12
14793111488,0,10
14793111489,0,10
14793111490,0,12
14793111491,0,11
14793111492,0,8
14793111493,0,8
14793111494,0,8
14793111495,0,13
14793111496,0,10
14793111497,0,11
14793111498,0,11
14793111499,0,10
14793111500,0,12
14793111501,0,8
14793111502,0,11
14793111503,0,9
14793111504,0,11
14793111505,0,7
14793111506,0,12
14793111507,0,8
14793111508,0,9
14793111509,0,7
14793111510,0,9
14793111511,0,8
14793111512,0,9
14793111513,0,12
14793111514,0,7
14793111515,0,7
14793111516,0,12
14793111517,0,10
14793111518,0,9
14793111519,0,14
14793111520,0,10
14793111521,0,7
14793111522,0,10
14793111523,0,7
14793111524,0,7
14793111525,0,9
14793111526,0,16
14793111527,0,10
14793111528,0,6
14793111529,0,6
14793111530,0,11
14793111531,0,7
14793111532,0,7
14793111533,0,7
14793111534,0,5
14793111535,0,8
14793111536,0,6
14793111537,0,9
14793111538,0,7
14793111539,0,7
14793111540,0,7
14793111541,0,8
14793111542,0,7
14793111543,0,6
14793111544,0,6
14793111545,0,8
14793111546,0,8
14793111547,0,9
14793111548,0,8
14793111549,0,8
14793111550,0,7
14793111551,0,8
14793111552,0,8
14793111553,0,8
14793111554,0,7
14793111555,0,6
14793111556,0,11
14793111557,0,8
14793111558,0,8
14793111559,0,9
14793111560,0,6
14793111561,0,9
14793111562,0,9
14793111563,0,10
14793111564,0,11
14793111565,0,8
14793111566,0,10
14793111567,0,9
14793111568,0,7
14793111569,0,7
14793111570,0,10
14793111571,0,8
14793111572,0,10
14793111573,0,10
14793111574,0,9
14793111575,0,9
14793111576,0,10
14793111577,0,8
14793111578,0,9
14793111579,0,9
14793111580,0,11
14793111581,0,9
14793111582,0,8
14793111583,0,11
14793111584,0,7
14793111585,0,7
14793111586,0,9
14793111587,0,8
14793111588,0,8
14793111589,0,9
14793111590,0,9
14793111591,0,9
14793111592,0,8
14793111593,0,5
14793111594,0,8
14793111595,0,8
14793111596,0,9
14793111597,0,9
14793111598,0,7
14793111599,0,9
14793111600,0,9
14793111601,0,9
14793111602,0,9
14793111603,0,7
14793111604,0,9
14793111605,0,8
14793111606,0,8
14793111607,0,8
14793111608,0,9
14793111609,0,8
14793111610,0,7
14793111611,0,7
14793111612,0,9
14793111613,0,9
14793111614,0,7
14793111615,0,8
14793111616,0,8
14793111617,0,6
14793111618,0,7
14793111619,0,9
14793111620,0,8
14793111621,0,8
14793111622,0,9
14793111623,0,8
14793111624,0,9
14793111625,0,9
14793111626,0,7
14793111627,0,8
14793111628,0,7
14793111629,0,10
14793111630,0,10
14793111631,0,9
14793111632,0,8
14793111633,0,9
14793111634,0,9
14793111635,0,9
14793111636,0,11
14793111637,0,8
14793111638,0,9
14793111639,0,6
14793111640,0,14
14793111641,0,8
14793111642,0,8
14793111643,0,11
14793111644,0,9
14793111645,0,8
14793111646,0,10
14793111647,0,10
14793111648,0,10
14793111649,0,9
14793111650,0,12
14793111651,0,9
14793111652,0,12
14793111653,0,13
14793111654,0,12
14793111655,0,11
14793111656,0,12
14793111657,0,11
14793111658,0,9
14793111659,0,9
14793111660,0,11
14793111661,0,9
14793111662,0,8
14793111663,0,10
14793111664,0,9
14793111665,0,10
14793111666,0,8
14793111667,0,7
14793111668,0,9
14793111669,0,10
14793111670,0,8
14793111671,0,9
14793111672,0,11
14793111673,0,10
14793111674,0,9
14793111675,0,7
14793111676,0,9
14793111677,0,9
14793111678,0,9
14793111679,0,9
14793111680,0,9
14793111681,0,7
14793111682,0,7
14793111683,0,9
14793111684,0,9
14793111685,0,10
14793111686,0,8
14793111687,0,11
14793111688,0,8
14793111689,0,8
14793111690,0,9
14793111691,0,9
14793111692,0,9
14793111693,0,9
14793111694,0,10
14793111695,0,9
14793111696,0,10
14793111697,0,9
14793111698,0,10
14793111699,0,7
14793111700,0,6
14793111701,0,8
14793111702,0,9
14793111703,0,10
14793111704,0,12
14793111705,0,7
14793111706,0,9
14793111707,0,11
14793111708,0,12
14793111709,0,10
14793111710,0,9
14793111711,0,8
14793111712,0,12
14793111713,0,12
14793111714,0,12
14793111715,0,12
14793111716,0,12
14793111717,0,13
14793111718,0,13
14793111719,0,8
14793111720,0,12
14793111721,0,11
14793111722,0,12
14793111723,0,12
14793111724,0,10
14793111725,0,11
14793111726,0,11
14793111727,0,12
14793111728,0,10
14793111729,0,12
14793111730,0,9
14793111731,0,12
14793111732,0,10
14793111733,0,12
14793111734,0,12
14793111735,0,11
14793111736,0,9
14793111737,0,12
14793111738,0,11
14793111739,0,10
14793111740,0,11
14793111741,0,12
14793111742,0,11
14793111743,0,12
14793111744,0,12
14793111745,0,12
14793111746,0,11
14793111747,0,12
14793111748,0,10
14793111749,0,11
14793111750,0,13
14793111751,0,10
14793111752,0,10
14793111753,0,8
14793111754,0,9
14793111755,0,9
14793111756,0,11
14793111757,0,9
14793111758,0,11
14793111759,0,11
14793111760,0,11
14793111761,0,9
14793111762,0,10
14793111763,0,11
14793111764,0,10
14793111765,0,9
14793111766,0,9
14793111767,0,9
14793111768,0,10
14793111769,0,10
14793111770,0,10
14793111771,0,9
14793111772,0,10
14793111773,0,9
14793111774,0,11
14793111775,0,8
14793111776,0,8
14793111777,0,9
14793111778,0,10
14793111779,0,13
14793111780,0,8
14793111781,0,13
14793111782,0,10
14793111783,0,9
14793111784,0,9
14793111785,0,9
14793111786,0,11
14793111787,0,10
14793111788,0,9
14793111789,0,10
14793111790,0,10
14793111791,0,10
14793111792,0,8
14793111793,0,10
14793111794,0,10
14793111795,0,9
14793111796,0,9
14793111797,0,10
14793111798,0,10
14793111799,0,10
14793111800,0,7
14793111801,0,9
14793111802,0,9
14793111803,0,10
14793111804,0,10
14793111805,0,10
14793111806,0,11
14793111807,0,7
14793111808,0,9
14793111809,0,6
14793111810,0,13
14793111811,0,8
14793111812,0,9
14793111813,0,7
14793111814,0,14
